2.0258041955838944, 2627.643504531722
2.1454372473844545, 2437.3111782477345
2.285901729205586, 2231.117824773414
2.483709742966144, 2019.63746223565
2.645123791462028, 1876.888217522659
2.8222578907409215, 1787.009063444109
2.9942333561205814, 1734.1389728096678
3.1037066556615813, 1723.5649546827797
3.223638986986066, 1734.1389728096678
3.369695270438429, 1781.722054380665
3.521012572890316, 1861.0271903323267
3.6567279612133734, 1966.7673716012089
3.8133377857725668, 2098.9425981873114
3.9334591357437416, 2236.4048338368584
4.058841504714441, 2405.58912386707
