1.5859872102956323, 3.6547808799087145
1.6867001445029022, 3.5931566952463023
1.84542181275298, 3.5104873104006296
1.9769952976679948, 3.449723002626917
2.12783716678509, 3.3915057192887685
2.239950661440079, 3.3552273360360543
2.3597643245487276, 3.320812518106103
2.5027383699114623, 3.2837929000925055
2.6417605403290834, 3.258815000337872
2.8078350910527954, 3.2267857753250295
3.020014849469491, 3.2150716599961306
3.178149724167113, 3.2106147158566465
3.3515891327430802, 3.220503605535141
3.4979761610129576, 3.2376724334809817
3.6443272631469696, 3.259297794914271
3.8253111602545165, 3.2898396027380983
4.002355157795572, 3.331071425960972
4.244844599503421, 3.3863413961501014
4.410236553645705, 3.4395331318818716
4.617985421972425, 3.5013280074394437
4.741068363444757, 3.542101396329402
