1.521918934670318, 3.457905366538194
1.6534445180708466, 3.404128486725961
1.846655276751, 3.352623696336294
2.0552903230957154, 3.3018830112314217
2.306270308246246, 3.260596829898815
2.506989629322114, 3.235735915581736
2.7423297699928946, 3.221087993245446
2.900476620069138, 3.215186116606109
3.151169196132751, 3.2092066041852507
3.440326688328796, 3.214669248136069
3.6446386229911303, 3.221661388027488
3.8142219596509577, 3.2315880131795556
4.003049729755622, 3.2458736384918447
4.226546220969686, 3.264560773087629
4.442270691458361, 3.290704865691576
4.696531930351198, 3.3199850890310065
4.904520306250348, 3.3495720017758606
