x, y
1860.5449459655351, 0.009389076802518413
2015.0971695364774, 0.009669916272480447
2295.3009562621405, 0.009548541189524657
3280.0369756075033, 0.008926482323623738
4589.84367529929, 0.008415515128319277
5710.120709368259, 0.007900463020798965
