2.0427292696442914, 4.616594967162145
2.0715767288556934, 4.354648820797232
2.121468901406319, 4.025046235609096
2.1661176999481446, 3.746141468723362
2.2134059898203766, 3.4756715012830237
2.268581596113316, 3.171384442134827
2.3158698859855473, 2.9009144746944884
2.3789684173512056, 2.630377741031627
2.4446975378842675, 2.351383952515862
2.5235974085803496, 2.0638885983321793
2.605154574932844, 1.8186117521904883
2.6972519022809567, 1.5732903952337813
2.805159471122496, 1.3279022720545521
2.899936349534528, 1.167029058885582
2.9868081071998467, 1.0061892288278749
3.0842289280237862, 0.8621967422534489
3.202721168675959, 0.7012233797506946
3.305425423242212, 0.5825464192162091
3.3975984189758504, 0.4808058237950368
3.4131816553126995, 0.04999677296591187
3.450085572041867, 0.07517876656080436
3.444993534804119, 0.4130381079342751
3.476591762383465, 0.3706749397434832
3.481723859354727, 0.1088289427123561
3.505461477002375, 0.15095842912431667
3.5212984249848107, 0.20156722579668784
3.5213295825553215, 0.2606887158407316
3.5029154583835003, 0.3198880998110516
