1.8327842243589398, 0.9965333576983645
1.867262535002338, 0.9352463465889852
1.916122484444898, 0.8456672345868783
1.9591957389860206, 0.773389086257585
1.9908030965088135, 0.7168156337505844
2.022374623103424, 0.6665412584180287
2.06247838947144, 0.616299130920837
2.10551581308438, 0.5503200597659882
2.1713685802173863, 0.47340359778349883
2.2171873796304755, 0.41845866096238293
2.271520503352879, 0.3666955105638535
2.3229826739546775, 0.31964591876770276
2.3687208537793567, 0.2788739055890874
2.4315593440790284, 0.2318673109067554
2.5086361494651337, 0.18176492402947442
2.5970982322811578, 0.13013076497240117
2.7339275892772363, 0.07552980506183526
2.859255218326803, 0.042932618148006974
2.975996861210691, 0.019751799160481642
3.0983997907473793, 0.0013167866106986725
